prox-id,from,to,position,floor,zone,type
monda001,2016/6/8 10:07,2016/6/8 10:07,out_office,2,6,fixed-prox
thagan001,2016/6/8 10:07,2016/6/8 10:07,out_office,2,1,fixed-prox
monda001,2016/6/8 10:07,2016/6/8 10:07,out_office,2,1,fixed-prox
thagan001,2016/6/8 10:07,2016/6/8 10:19,out_office,2,7,fixed-prox
monda001,2016/6/8 10:07,2016/6/8 10:30,in_office,2,2,fixed-prox
vhatchett001,2016/6/8 10:08,2016/6/8 10:23,out_office,2,7,fixed-prox
eorilla001,2016/6/8 10:08,2016/6/8 10:08,out_office,2,1,fixed-prox
eorilla001,2016/6/8 10:08,2016/6/8 10:08,out_office,2,6,fixed-prox
ahafon001,2016/6/8 10:08,2016/6/8 10:09,out_office,2,1,fixed-prox
eorilla001,2016/6/8 10:08,2016/6/8 10:21,out_office,2,7,fixed-prox
knielson001,2016/6/8 10:09,2016/6/8 10:16,out_office,2,7,fixed-prox
iborrasca001,2016/6/8 10:09,2016/6/8 12:15,in_office,2,6,fixed-prox
eminto001,2016/6/8 10:09,2016/6/8 10:09,out_office,2,1,fixed-prox
hmies001,2016/6/8 10:09,2016/6/8 10:24,out_office,2,7,fixed-prox
eminto001,2016/6/8 10:09,2016/6/8 10:16,out_office,2,7,fixed-prox
ahafon001,2016/6/8 10:09,2016/6/8 10:10,out_office,2,4,fixed-prox
jsanjorge001,2016/6/8 10:10,2016/6/8 10:10,out_office,3,1,fixed-prox
vfrente001,2016/6/8 10:10,2016/6/8 10:10,out_office,2,6,fixed-prox
ldedos001,2016/6/8 10:10,2016/6/8 10:10,out_office,2,1,fixed-prox
acalzas001,2016/6/8 10:10,2016/6/8 10:10,out_office,2,1,fixed-prox
bmullen001,2016/6/8 10:10,2016/6/8 10:23,out_office,2,7,fixed-prox
lazada001,2016/6/8 10:10,2016/6/8 10:20,out_office,2,7,fixed-prox
ahafon001,2016/6/8 10:10,2016/6/8 10:10,out_office,3,4,fixed-prox
jsanjorge001,2016/6/8 10:10,2016/6/8 13:00,out_office,3,6,fixed-prox
ahafon001,2016/6/8 10:10,2016/6/8 10:10,out_office,3,1,fixed-prox
lcarrara001,2016/6/8 10:10,2016/6/8 10:10,out_office,3,1,fixed-prox
ahafon001,2016/6/8 10:10,2016/6/8 10:16,out_office,3,2,fixed-prox
wvasco001,2016/6/8 10:10,2016/6/8 10:10,out_office,3,1,fixed-prox
vfrente001,2016/6/8 10:10,2016/6/8 10:10,out_office,2,1,fixed-prox
sfusil001,2016/6/8 10:10,2016/6/8 12:02,in_office,1,7,fixed-prox
wvasco001,2016/6/8 10:10,2016/6/8 10:11,out_office,3,4,fixed-prox
ldedos001,2016/6/8 10:10,2016/6/8 10:35,in_office,2,2,fixed-prox
acalzas001,2016/6/8 10:10,2016/6/8 10:25,in_office,2,2,fixed-prox
vfrente001,2016/6/8 10:10,2016/6/8 10:26,in_office,2,2,fixed-prox
lcarrara001,2016/6/8 10:10,2016/6/8 10:10,out_office,3,6,fixed-prox
lcarrara001,2016/6/8 10:10,2016/6/8 17:00,in_office,3,3,fixed-prox
wvasco001,2016/6/8 10:11,2016/6/8 10:11,out_office,2,4,fixed-prox
wvasco001,2016/6/8 10:11,2016/6/8 10:11,out_office,1,4,fixed-prox
wvasco001,2016/6/8 10:11,2016/6/8 10:11,out_office,1,1,fixed-prox
wvasco001,2016/6/8 10:11,2016/6/8 10:30,out_office,1,2,fixed-prox
bridenour001,2016/6/8 10:12,2016/6/8 10:27,in_office,2,1,fixed-prox
cmorluniau001,2016/6/8 10:13,2016/6/8 10:35,in_office,2,6,fixed-prox
korilla001,2016/6/8 10:14,2016/6/8 11:49,in_office,2,6,fixed-prox
sparrino001,2016/6/8 10:14,2016/6/8 10:33,in_office,2,1,fixed-prox
bfrente001,2016/6/8 10:14,2016/6/8 10:35,in_office,2,1,fixed-prox
csolos001,2016/6/8 10:14,2016/6/8 10:15,out_office,2,1,fixed-prox
vlagos001,2016/6/8 10:15,2016/6/8 10:25,out_office,1,1,fixed-prox
csolos001,2016/6/8 10:15,2016/6/8 10:15,out_office,2,4,fixed-prox
csolos001,2016/6/8 10:15,2016/6/8 10:15,out_office,3,4,fixed-prox
csolos001,2016/6/8 10:15,2016/6/8 10:16,out_office,3,1,fixed-prox
eminto001,2016/6/8 10:16,2016/6/8 10:16,out_office,2,1,fixed-prox
csolos001,2016/6/8 10:16,2016/6/8 10:16,out_office,3,3,fixed-prox
knielson001,2016/6/8 10:16,2016/6/8 10:33,in_office,2,1,fixed-prox
ahafon001,2016/6/8 10:16,2016/6/8 10:16,out_office,3,1,fixed-prox
csolos001,2016/6/8 10:16,2016/6/8 11:23,out_office,3, Server Room,fixed-prox
ahafon001,2016/6/8 10:16,2016/6/8 10:17,out_office,3,4,fixed-prox
pyoung002,2016/6/8 10:16,2016/6/8 10:16,out_office,3,1,fixed-prox
eminto001,2016/6/8 10:16,2016/6/8 10:33,in_office,2,2,fixed-prox
pyoung002,2016/6/8 10:16,2016/6/8 10:25,in_office,3,3,fixed-prox
malinai001,2016/6/8 10:17,2016/6/8 10:17,out_office,2,6,fixed-prox
ahafon001,2016/6/8 10:17,2016/6/8 10:17,out_office,2,4,fixed-prox
ahafon001,2016/6/8 10:17,2016/6/8 10:17,out_office,2,1,fixed-prox
malinai001,2016/6/8 10:17,2016/6/8 10:17,out_office,2,1,fixed-prox
ahafon001,2016/6/8 10:17,2016/6/8 10:35,in_office,2,6,fixed-prox
malinai001,2016/6/8 10:17,2016/6/8 10:26,out_office,2,2,fixed-prox
tbattles001,2016/6/8 10:18,2016/6/8 10:18,out_office,2,1,fixed-prox
tbattles001,2016/6/8 10:18,2016/6/8 10:25,in_office,2,2,fixed-prox
thagan001,2016/6/8 10:19,2016/6/8 10:19,out_office,2,1,fixed-prox
thagan001,2016/6/8 10:19,2016/6/8 10:31,in_office,2,2,fixed-prox
pyoung001,2016/6/8 10:20,2016/6/8 10:20,out_office,2,4,fixed-prox
lazada001,2016/6/8 10:20,2016/6/8 10:29,in_office,2,1,fixed-prox
pyoung001,2016/6/8 10:20,2016/6/8 10:20,out_office,3,4,fixed-prox
pyoung001,2016/6/8 10:20,2016/6/8 10:21,out_office,3,1,fixed-prox
pyoung001,2016/6/8 10:21,2016/6/8 10:21,in_office,3,3,fixed-prox
eorilla001,2016/6/8 10:21,2016/6/8 10:21,out_office,2,6,fixed-prox
pyoung001,2016/6/8 10:21,2016/6/8 10:25,out_office,3, Server Room,fixed-prox
eorilla001,2016/6/8 10:21,2016/6/8 10:21,out_office,2,1,fixed-prox
eorilla001,2016/6/8 10:21,2016/6/8 10:29,in_office,2,2,fixed-prox
rmieshaber001,2016/6/8 10:22,2016/6/8 10:23,out_office,2,1,fixed-prox
bmullen001,2016/6/8 10:23,2016/6/8 10:29,in_office,2,6,fixed-prox
vhatchett001,2016/6/8 10:23,2016/6/8 10:34,in_office,2,1,fixed-prox
rmieshaber001,2016/6/8 10:23,2016/6/8 10:23,out_office,2,4,fixed-prox
rmieshaber001,2016/6/8 10:23,2016/6/8 10:24,out_office,1,4,fixed-prox
rmieshaber001,2016/6/8 10:24,2016/6/8 10:24,out_office,1,1,fixed-prox
hmies001,2016/6/8 10:24,2016/6/8 10:32,in_office,2,6,fixed-prox
rmieshaber001,2016/6/8 10:24,2016/6/8 10:45,out_office,1,2,fixed-prox
pyoung001,2016/6/8 10:25,2016/6/8 10:25,in_office,3,3,fixed-prox
pyoung002,2016/6/8 10:25,2016/6/8 11:29,out_office,3,1,fixed-prox
pyoung001,2016/6/8 10:25,2016/6/8 10:25,out_office,3,1,fixed-prox
cwhelan001,2016/6/8 10:25,2016/6/8 11:13,out_office,2,6,fixed-prox
sflecha001,2016/6/8 10:25,2016/6/8 11:27,out_office,2,6,fixed-prox
acalzas001,2016/6/8 10:25,2016/6/8 10:25,out_office,2,1,fixed-prox
pyoung001,2016/6/8 10:25,2016/6/8 10:26,out_office,3,4,fixed-prox
acalzas001,2016/6/8 10:25,2016/6/8 11:30,out_office,2,6,fixed-prox
tbattles001,2016/6/8 10:25,2016/6/8 10:25,out_office,2,1,fixed-prox
vlagos001,2016/6/8 10:25,2016/6/8 13:00,in_office,1,8,fixed-prox
tbattles001,2016/6/8 10:25,2016/6/8 11:22,out_office,2,6,fixed-prox
malinai001,2016/6/8 10:26,2016/6/8 10:26,out_office,2,1,fixed-prox
vfrente001,2016/6/8 10:26,2016/6/8 10:26,out_office,2,1,fixed-prox
pyoung001,2016/6/8 10:26,2016/6/8 10:26,out_office,2,4,fixed-prox
pyoung001,2016/6/8 10:26,2016/6/8 10:26,out_office,2,1,fixed-prox
malinai001,2016/6/8 10:26,2016/6/8 11:28,out_office,2,6,fixed-prox
vfrente001,2016/6/8 10:26,2016/6/8 11:14,out_office,2,6,fixed-prox
sflorez001,2016/6/8 10:26,2016/6/8 11:23,out_office,2,6,fixed-prox
pyoung001,2016/6/8 10:26,2016/6/10 10:20,out_office,2,7,fixed-prox
fbalas001,2016/6/8 10:26,2016/6/8 11:23,out_office,2,6,fixed-prox
gcazar001,2016/6/8 10:26,2016/6/8 11:25,out_office,2,6,fixed-prox
fmata001,2016/6/8 10:26,2016/6/8 11:21,out_office,2,6,fixed-prox
bridenour001,2016/6/8 10:27,2016/6/8 10:27,out_office,2,7,fixed-prox
slowery001,2016/6/8 10:27,2016/6/8 11:31,out_office,2,6,fixed-prox
btempestad001,2016/6/8 10:27,2016/6/8 10:27,out_office,2,1,fixed-prox
ncalixto001,2016/6/8 10:27,2016/6/8 11:25,out_office,2,6,fixed-prox
mcassano001,2016/6/8 10:27,2016/6/8 11:25,out_office,2,6,fixed-prox
lalcazar002,2016/6/8 10:27,2016/6/8 11:16,out_office,2,6,fixed-prox
bridenour001,2016/6/8 10:27,2016/6/8 11:25,out_office,2,6,fixed-prox
btempestad001,2016/6/8 10:27,2016/6/8 11:17,out_office,2,6,fixed-prox
bhawelon001,2016/6/8 10:28,2016/6/8 11:25,out_office,2,1,fixed-prox
nbasham001,2016/6/8 10:29,2016/6/8 10:29,out_office,2,6,fixed-prox
lazada001,2016/6/8 10:29,2016/6/8 10:29,out_office,2,7,fixed-prox
bmullen001,2016/6/8 10:29,2016/6/8 11:26,out_office,2,1,fixed-prox
eorilla001,2016/6/8 10:29,2016/6/8 10:29,out_office,2,1,fixed-prox
eorilla001,2016/6/8 10:29,2016/6/8 11:24,out_office,2,6,fixed-prox
lazada001,2016/6/8 10:29,2016/6/8 11:28,out_office,2,6,fixed-prox
nbasham001,2016/6/8 10:29,2016/6/8 11:31,out_office,2,1,fixed-prox
wvasco001,2016/6/8 10:30,2016/6/8 10:30,out_office,1,1,fixed-prox
tcarrara001,2016/6/8 10:30,2016/6/8 10:30,out_office,2,1,fixed-prox
junger001,2016/6/8 10:30,2016/6/8 11:33,out_office,2,6,fixed-prox
monda001,2016/6/8 10:30,2016/6/8 10:30,out_office,2,1,fixed-prox
wvasco001,2016/6/8 10:30,2016/6/8 10:30,out_office,1,4,fixed-prox
tcarrara001,2016/6/8 10:30,2016/6/8 11:34,out_office,2,6,fixed-prox
monda001,2016/6/8 10:30,2016/6/8 11:26,out_office,2,6,fixed-prox
avico001,2016/6/8 10:30,2016/6/8 10:30,out_office,2,1,fixed-prox
vomalla001,2016/6/8 10:30,2016/6/8 11:18,out_office,2,6,fixed-prox
lbergen001,2016/6/8 10:30,2016/6/8 11:22,out_office,2,6,fixed-prox
avico001,2016/6/8 10:30,2016/6/8 11:21,out_office,2,6,fixed-prox
wvasco001,2016/6/8 10:30,2016/6/8 10:31,out_office,2,4,fixed-prox
rfaralso001,2016/6/8 10:31,2016/6/8 11:24,out_office,2,6,fixed-prox
thagan001,2016/6/8 10:31,2016/6/8 10:31,out_office,2,1,fixed-prox
wvasco001,2016/6/8 10:31,2016/6/8 10:31,out_office,3,4,fixed-prox
wvasco001,2016/6/8 10:31,2016/6/8 10:31,out_office,3,1,fixed-prox
thagan001,2016/6/8 10:31,2016/6/8 11:24,out_office,2,6,fixed-prox
wvasco001,2016/6/8 10:31,2016/6/8 17:00,out_office,3,2,fixed-prox
yfinney001,2016/6/8 10:32,2016/6/8 10:32,out_office,2,1,fixed-prox
ssinagra001,2016/6/8 10:32,2016/6/8 11:25,out_office,2,6,fixed-prox
wreynoso001,2016/6/8 10:32,2016/6/8 10:32,out_office,2,1,fixed-prox
wreynoso001,2016/6/8 10:32,2016/6/8 11:27,out_office,2,6,fixed-prox
yfinney001,2016/6/8 10:32,2016/6/8 10:32,out_office,2,7,fixed-prox
hmies001,2016/6/8 10:32,2016/6/8 11:37,out_office,2,1,fixed-prox
yfinney001,2016/6/8 10:32,2016/6/8 11:26,out_office,2,6,fixed-prox
zcoronado001,2016/6/8 10:33,2016/6/8 11:19,out_office,2,6,fixed-prox
eminto001,2016/6/8 10:33,2016/6/8 10:33,out_office,2,1,fixed-prox
jholly001,2016/6/8 10:33,2016/6/8 10:33,out_office,2,1,fixed-prox
sparrino001,2016/6/8 10:33,2016/6/8 10:33,out_office,2,7,fixed-prox
ckinney001,2016/6/8 10:33,2016/6/8 10:33,out_office,2,6,fixed-prox
knielson001,2016/6/8 10:33,2016/6/8 11:20,out_office,2,6,fixed-prox
jholly001,2016/6/8 10:33,2016/6/8 10:34,out_office,2,4,fixed-prox
eminto001,2016/6/8 10:33,2016/6/8 10:33,out_office,2,7,fixed-prox
sparrino001,2016/6/8 10:33,2016/6/8 11:37,out_office,2,6,fixed-prox
ckinney001,2016/6/8 10:33,2016/6/8 11:31,out_office,2,1,fixed-prox
eminto001,2016/6/8 10:33,2016/6/8 11:19,out_office,2,6,fixed-prox
chawelon001,2016/6/8 10:34,2016/6/8 10:34,out_office,2,6,fixed-prox
vhatchett001,2016/6/8 10:34,2016/6/8 10:34,out_office,2,7,fixed-prox
jholly001,2016/6/8 10:34,2016/6/8 10:34,out_office,1,4,fixed-prox
lgrogan001,2016/6/8 10:34,2016/6/8 10:34,out_office,2,7,fixed-prox
jholly001,2016/6/8 10:34,2016/6/8 10:34,out_office,1,1,fixed-prox
lbennett001,2016/6/8 10:34,2016/6/8 11:32,out_office,2,1,fixed-prox
anubarron001,2016/6/8 10:34,2016/6/8 10:34,out_office,2,1,fixed-prox
vhatchett001,2016/6/8 10:34,2016/6/8 11:30,out_office,2,6,fixed-prox
lgrogan001,2016/6/8 10:34,2016/6/8 11:23,out_office,2,6,fixed-prox
jholly001,2016/6/8 10:34,2016/6/8 11:30,out_office,1,2,fixed-prox
anubarron001,2016/6/8 10:34,2016/6/8 11:29,out_office,2,6,fixed-prox
chawelon001,2016/6/8 10:34,2016/6/8 11:34,out_office,2,1,fixed-prox
ldedos001,2016/6/8 10:35,2016/6/8 10:35,out_office,2,1,fixed-prox
iovan001,2016/6/8 10:35,2016/6/8 11:36,out_office,2,6,fixed-prox
tseifert001,2016/6/8 10:35,2016/6/8 10:35,out_office,3,4,fixed-prox
jsimonides001,2016/6/8 10:35,2016/6/8 11:35,out_office,2,6,fixed-prox
apinckney001,2016/6/8 10:35,2016/6/8 11:37,out_office,2,6,fixed-prox
bfrente001,2016/6/8 10:35,2016/6/8 10:35,out_office,2,7,fixed-prox
ahafon001,2016/6/8 10:35,2016/6/8 11:32,out_office,2,1,fixed-prox
cmorluniau001,2016/6/8 10:35,2016/6/8 11:40,out_office,2,1,fixed-prox
bfrente001,2016/6/8 10:35,2016/6/8 11:38,out_office,2,6,fixed-prox
ldedos001,2016/6/8 10:35,2016/6/8 11:37,out_office,2,6,fixed-prox
tseifert001,2016/6/8 10:35,2016/6/8 10:36,out_office,2,4,fixed-prox
tseifert001,2016/6/8 10:36,2016/6/8 10:36,out_office,1,4,fixed-prox
tseifert001,2016/6/8 10:36,2016/6/8 10:36,out_office,1,1,fixed-prox
tseifert001,2016/6/8 10:36,2016/6/8 11:30,out_office,1,2,fixed-prox
rmieshaber001,2016/6/8 10:45,2016/6/8 10:45,out_office,1,1,fixed-prox
ibarranco001,2016/6/8 10:45,2016/6/8 10:45,out_office,3,4,fixed-prox
rmieshaber001,2016/6/8 10:45,2016/6/8 10:46,out_office,1,4,fixed-prox
ibarranco001,2016/6/8 10:45,2016/6/8 10:46,out_office,2,4,fixed-prox
rmieshaber001,2016/6/8 10:46,2016/6/8 10:46,out_office,2,4,fixed-prox
ibarranco001,2016/6/8 10:46,2016/6/8 10:46,out_office,2,1,fixed-prox
rmieshaber001,2016/6/8 10:46,2016/6/8 10:46,out_office,2,1,fixed-prox
rmieshaber001,2016/6/8 10:46,2016/6/8 16:58,out_office,2,2,fixed-prox
ibarranco001,2016/6/8 10:46,2016/6/8 11:00,out_office,2,7,fixed-prox
ibarranco001,2016/6/8 11:00,2016/6/8 11:00,out_office,2,1,fixed-prox
ibarranco001,2016/6/8 11:00,2016/6/8 11:01,out_office,2,4,fixed-prox
ibarranco001,2016/6/8 11:01,2016/6/8 11:01,out_office,3,4,fixed-prox
ibarranco001,2016/6/8 11:01,2016/6/8 17:01,in_office,3,1,fixed-prox
mvollan001,2016/6/8 11:02,2016/6/8 11:02,out_office,2,7,fixed-prox
mvollan001,2016/6/8 11:02,2016/6/8 11:02,out_office,2,1,fixed-prox
mvollan001,2016/6/8 11:02,2016/6/8 11:03,out_office,2,4,fixed-prox
mvollan001,2016/6/8 11:03,2016/6/8 11:03,out_office,1,4,fixed-prox
mvollan001,2016/6/8 11:03,2016/6/8 12:00,out_office,1,1,fixed-prox
cwhelan001,2016/6/8 11:13,2016/6/8 12:08,in_office,2,7,fixed-prox
vfrente001,2016/6/8 11:14,2016/6/8 11:14,out_office,2,1,fixed-prox
vfrente001,2016/6/8 11:14,2016/6/8 11:59,in_office,2,2,fixed-prox
emintz001,2016/6/8 11:15,2016/6/8 11:15,out_office,3,1,fixed-prox
lorosco001,2016/6/8 11:15,2016/6/8 11:16,out_office,3,4,fixed-prox
emintz001,2016/6/8 11:15,2016/6/8 11:30,out_office,3,2,fixed-prox
lorosco001,2016/6/8 11:16,2016/6/8 11:16,out_office,2,4,fixed-prox
lalcazar002,2016/6/8 11:16,2016/6/8 11:56,in_office,2,7,fixed-prox
lorosco001,2016/6/8 11:16,2016/6/8 11:16,out_office,1,4,fixed-prox
lorosco001,2016/6/8 11:16,2016/6/8 11:16,out_office,1,1,fixed-prox
lorosco001,2016/6/8 11:16,2016/6/8 11:30,out_office,1,2,fixed-prox
btempestad001,2016/6/8 11:17,2016/6/8 11:17,out_office,2,1,fixed-prox
btempestad001,2016/6/8 11:17,2016/6/8 12:14,in_office,2,2,fixed-prox
vomalla001,2016/6/8 11:18,2016/6/8 11:50,in_office,2,1,fixed-prox
eminto001,2016/6/8 11:19,2016/6/8 11:19,out_office,2,7,fixed-prox
eminto001,2016/6/8 11:19,2016/6/8 11:19,out_office,2,1,fixed-prox
zcoronado001,2016/6/8 11:19,2016/6/8 12:01,in_office,2,7,fixed-prox
eminto001,2016/6/8 11:19,2016/6/8 11:54,in_office,2,2,fixed-prox
knielson001,2016/6/8 11:20,2016/6/8 12:13,in_office,2,1,fixed-prox
fmata001,2016/6/8 11:21,2016/6/8 12:08,in_office,2,1,fixed-prox
avico001,2016/6/8 11:21,2016/6/8 11:21,out_office,2,1,fixed-prox
avico001,2016/6/8 11:21,2016/6/8 11:45,in_office,2,2,fixed-prox
lbergen001,2016/6/8 11:22,2016/6/8 12:04,in_office,2,7,fixed-prox
tbattles001,2016/6/8 11:22,2016/6/8 11:22,out_office,2,1,fixed-prox
tbattles001,2016/6/8 11:22,2016/6/8 12:04,in_office,2,2,fixed-prox
csolos001,2016/6/8 11:23,2016/6/8 11:23,out_office,3,3,fixed-prox
lgrogan001,2016/6/8 11:23,2016/6/8 11:23,out_office,2,7,fixed-prox
fbalas001,2016/6/8 11:23,2016/6/8 11:45,in_office,2,1,fixed-prox
csolos001,2016/6/8 11:23,2016/6/8 11:24,out_office,3,1,fixed-prox
sflorez001,2016/6/8 11:23,2016/6/8 12:15,in_office,2,7,fixed-prox
lgrogan001,2016/6/8 11:23,2016/6/8 12:00,in_office,2,1,fixed-prox
thagan001,2016/6/8 11:24,2016/6/8 11:24,out_office,2,1,fixed-prox
eorilla001,2016/6/8 11:24,2016/6/8 11:24,out_office,2,1,fixed-prox
thagan001,2016/6/8 11:24,2016/6/8 12:03,in_office,2,2,fixed-prox
eorilla001,2016/6/8 11:24,2016/6/8 11:49,in_office,2,2,fixed-prox
rfaralso001,2016/6/8 11:24,2016/6/8 11:56,out_office,2,7,fixed-prox
csolos001,2016/6/8 11:24,2016/6/8 11:25,out_office,3,4,fixed-prox
ncalixto001,2016/6/8 11:25,2016/6/8 12:03,in_office,2,7,fixed-prox
bridenour001,2016/6/8 11:25,2016/6/8 11:25,out_office,2,7,fixed-prox
gcazar001,2016/6/8 11:25,2016/6/8 12:05,in_office,2,7,fixed-prox
gflorez005,2016/6/8 11:25,2016/6/8 11:26,out_office,3,1,fixed-prox
pbeebe001,2016/6/8 11:25,2016/6/8 11:26,out_office,3,1,fixed-prox
bhawelon001,2016/6/8 11:25,2016/6/8 11:25,out_office,2,6,fixed-prox
bridenour001,2016/6/8 11:25,2016/6/8 12:05,in_office,2,1,fixed-prox
ssinagra001,2016/6/8 11:25,2016/6/8 12:00,in_office,2,7,fixed-prox
csolos001,2016/6/8 11:25,2016/6/8 11:25,out_office,2,4,fixed-prox
csolos001,2016/6/8 11:25,2016/6/8 11:25,out_office,2,1,fixed-prox
mcassano001,2016/6/8 11:25,2016/6/8 12:02,in_office,2,7,fixed-prox
csolos001,2016/6/8 11:25,2016/6/8 12:01,in_office,2,7,fixed-prox
bhawelon001,2016/6/8 11:25,2016/6/8 11:56,in_office,2,7,fixed-prox
yfinney001,2016/6/8 11:26,2016/6/8 11:26,out_office,2,7,fixed-prox
monda001,2016/6/8 11:26,2016/6/8 11:26,out_office,2,1,fixed-prox
bmullen001,2016/6/8 11:26,2016/6/8 11:48,in_office,2,6,fixed-prox
yfinney001,2016/6/8 11:26,2016/6/8 11:26,out_office,2,1,fixed-prox
monda001,2016/6/8 11:26,2016/6/8 12:05,in_office,2,2,fixed-prox
pbeebe001,2016/6/8 11:26,2016/6/8 11:27,out_office,3,4,fixed-prox
gflorez005,2016/6/8 11:26,2016/6/8 11:27,out_office,3,4,fixed-prox
yfinney001,2016/6/8 11:26,2016/6/8 12:09,in_office,2,2,fixed-prox
sflecha001,2016/6/8 11:27,2016/6/8 11:46,in_office,2,7,fixed-prox
wreynoso001,2016/6/8 11:27,2016/6/8 11:27,out_office,2,1,fixed-prox
wreynoso001,2016/6/8 11:27,2016/6/8 11:53,in_office,2,2,fixed-prox
gflorez005,2016/6/8 11:27,2016/6/8 11:27,out_office,2,4,fixed-prox
pbeebe001,2016/6/8 11:27,2016/6/8 11:27,out_office,2,4,fixed-prox
pbeebe001,2016/6/8 11:27,2016/6/8 11:27,out_office,1,4,fixed-prox
gflorez005,2016/6/8 11:27,2016/6/8 11:27,out_office,1,4,fixed-prox
pbeebe001,2016/6/8 11:27,2016/6/8 11:28,out_office,1,1,fixed-prox
gflorez005,2016/6/8 11:27,2016/6/8 12:30,out_office,1,1,fixed-prox
lazada001,2016/6/8 11:28,2016/6/8 11:28,out_office,2,7,fixed-prox
pbeebe001,2016/6/8 11:28,2016/6/8 12:30,out_office,1,2,fixed-prox
lazada001,2016/6/8 11:28,2016/6/8 12:15,in_office,2,1,fixed-prox
malinai001,2016/6/8 11:28,2016/6/8 11:28,out_office,2,1,fixed-prox
malinai001,2016/6/8 11:28,2016/6/8 12:05,out_office,2,2,fixed-prox
pyoung002,2016/6/8 11:29,2016/6/8 12:12,in_office,3,3,fixed-prox
eedward001,2016/6/8 11:29,2016/6/8 11:30,out_office,3,1,fixed-prox
anubarron001,2016/6/8 11:29,2016/6/8 11:29,out_office,2,1,fixed-prox
anubarron001,2016/6/8 11:29,2016/6/8 12:13,in_office,2,2,fixed-prox
vhatchett001,2016/6/8 11:30,2016/6/8 11:30,out_office,2,7,fixed-prox
jholly001,2016/6/8 11:30,2016/6/8 11:30,out_office,1,1,fixed-prox
lorosco001,2016/6/8 11:30,2016/6/8 11:30,out_office,1,1,fixed-prox
tseifert001,2016/6/8 11:30,2016/6/8 11:30,out_office,1,1,fixed-prox
tseifert001,2016/6/8 11:30,2016/6/8 11:30,out_office,1,4,fixed-prox
jholly001,2016/6/8 11:30,2016/6/8 11:30,out_office,1,4,fixed-prox
vhatchett001,2016/6/8 11:30,2016/6/8 11:49,in_office,2,1,fixed-prox
lorosco001,2016/6/8 11:30,2016/6/8 11:30,out_office,1,4,fixed-prox
acalzas001,2016/6/8 11:30,2016/6/8 11:30,out_office,2,1,fixed-prox
emintz001,2016/6/8 11:30,2016/6/8 11:30,out_office,3,1,fixed-prox
acalzas001,2016/6/8 11:30,2016/6/8 12:06,in_office,2,2,fixed-prox
emintz001,2016/6/8 11:30,2016/6/8 14:30,in_office,3,3,fixed-prox
eedward001,2016/6/8 11:30,2016/6/8 11:31,out_office,3,4,fixed-prox
jholly001,2016/6/8 11:30,2016/6/8 11:30,out_office,2,4,fixed-prox
tseifert001,2016/6/8 11:30,2016/6/8 11:31,out_office,2,4,fixed-prox
lorosco001,2016/6/8 11:30,2016/6/8 11:31,out_office,2,4,fixed-prox
jholly001,2016/6/8 11:30,2016/6/8 11:31,out_office,2,1,fixed-prox
ckinney001,2016/6/8 11:31,2016/6/8 11:31,out_office,2,6,fixed-prox
nbasham001,2016/6/8 11:31,2016/6/8 11:31,out_office,2,6,fixed-prox
jholly001,2016/6/8 11:31,2016/6/8 17:01,in_office,2,2,fixed-prox
slowery001,2016/6/8 11:31,2016/6/8 11:57,in_office,2,7,fixed-prox
lorosco001,2016/6/8 11:31,2016/6/8 11:31,out_office,3,4,fixed-prox
tseifert001,2016/6/8 11:31,2016/6/8 11:31,out_office,3,4,fixed-prox
eedward001,2016/6/8 11:31,2016/6/8 11:31,out_office,2,4,fixed-prox
tseifert001,2016/6/8 11:31,2016/6/8 17:02,in_office,3,1,fixed-prox
lorosco001,2016/6/8 11:31,2016/6/8 17:01,in_office,3,1,fixed-prox
ckinney001,2016/6/8 11:31,2016/6/8 11:55,in_office,2,7,fixed-prox
nbasham001,2016/6/8 11:31,2016/6/8 12:07,in_office,2,7,fixed-prox
eedward001,2016/6/8 11:31,2016/6/8 11:31,out_office,1,4,fixed-prox
eedward001,2016/6/8 11:31,2016/6/8 11:32,out_office,1,1,fixed-prox
ahafon001,2016/6/8 11:32,2016/6/8 12:14,in_office,2,6,fixed-prox
lbennett001,2016/6/8 11:32,2016/6/8 12:15,in_office,2,6,fixed-prox
eedward001,2016/6/8 11:32,2016/6/8 13:06,out_office,1,6,fixed-prox
junger001,2016/6/8 11:33,2016/6/8 11:49,in_office,2,7,fixed-prox
chawelon001,2016/6/8 11:34,2016/6/8 11:34,out_office,2,6,fixed-prox
tcarrara001,2016/6/8 11:34,2016/6/8 11:34,out_office,2,1,fixed-prox
tcarrara001,2016/6/8 11:34,2016/6/8 12:14,in_office,2,2,fixed-prox
chawelon001,2016/6/8 11:34,2016/6/8 11:52,in_office,2,7,fixed-prox
jsimonides001,2016/6/8 11:35,2016/6/8 12:07,in_office,2,7,fixed-prox
cforluniau001,2016/6/8 11:35,2016/6/8 11:35,out_office,2,1,fixed-prox
clais001,2016/6/8 11:35,2016/6/8 11:35,out_office,3,3,fixed-prox
clais001,2016/6/8 11:35,2016/6/8 11:48,out_office,3, Server Room,fixed-prox
cforluniau001,2016/6/8 11:35,2016/6/8 11:36,out_office,2,4,fixed-prox
iovan001,2016/6/8 11:36,2016/6/8 11:55,in_office,2,7,fixed-prox
cforluniau001,2016/6/8 11:36,2016/6/8 11:36,out_office,1,4,fixed-prox
